id,upname,name,zipcode,department_id,region_id,longitude,latitude
25458,SAINT-ANTHEME,Saint-Anthème,63660,63,83,3.91667,45.5167
25459,AUGNAT,Augnat,63340,63,83,3.2,45.4167
25460,SINGLES,Singles,63690,63,83,2.53333,45.55
25461,LA TOUR-D'AUVERGNE,Tour-d'Auvergne,63680,63,83,2.7,45.5333
25462,SAINT-ROMAIN,Saint-Romain,63660,63,83,3.9,45.4833
25463,ORBEIL,Orbeil,63500,63,83,3.28333,45.5667
25464,SAURIER,Saurier,63320,63,83,3.05,45.5333
25465,SAINT-LAURE,Saint-Laure,63350,63,83,3.28333,45.9
25466,ORCINES,Orcines,63870,63,83,3.01667,45.7833
25467,SAYAT,Sayat,63530,63,83,3.06667,45.8333
25468,CHAPTUZAT,Chaptuzat,63260,63,83,3.16667,46.0333
25469,SAINT-GENES-CHAMPESPE,Saint-Genès-Champespe,63850,63,83,2.73333,45.4167
25470,YRONDE-ET-BURON,Yronde-et-Buron,63270,63,83,3.25,45.6167
25471,LE VERNET-SAINTE-MARGUERITE,Vernet-Sainte-Marguerite,63710,63,83,2.95,45.6
25472,CISTERNES-LA-FORET,Cisternes-la-Forêt,63740,63,83,2.7,45.7833
25473,SAINT-ANGEL,Saint-Angel,63410,63,83,2.93417,45.9962
25474,SAINT-JULIEN-PUY-LAVEZE,Saint-Julien-Puy-Lavèze,63820,63,83,2.68333,45.6667
25475,ENVAL,Enval,63530,63,83,3.05,45.9
25476,SAINT-DIER-D'AUVERGNE,Saint-Dier-d'Auvergne,63520,63,83,3.5,45.6833
25477,BUSSIERES-ET-PRUNS,Bussières-et-Pruns,63260,63,83,3.23333,46
25478,AMBERT,Ambert,63600,63,83,3.75,45.55
25479,CELLULE,Cellule,63200,63,83,3.13333,45.95
25480,MANZAT,Manzat,63410,63,83,2.93333,45.9667
25481,CHABRELOCHE,Chabreloche,63250,63,83,3.7,45.8833
25482,SAINT-DIERY,Saint-Diéry,63320,63,83,3.03333,45.55
25483,SAINTE-AGATHE,Sainte-Agathe,63120,63,83,3.61667,45.8167
25484,CLEMENSAT,Clémensat,63320,63,83,3.10445,45.5628
25485,CLERMONT-FERRAND,Clermont-Ferrand,63000-63100,63,83,3.08333,45.7833
25486,RAVEL,Ravel,63190,63,83,3.4,45.7833
25487,LE CREST,Crest,63450,63,83,3.13333,45.6833
25488,SAINT-AMANT-ROCHE-SAVINE,Saint-Amant-Roche-Savine,63890,63,83,3.63333,45.5667
25489,SAINT-GERMAIN-PRES-HERMENT,Saint-Germain-près-Herment,63470,63,83,2.55,45.75
25490,SAINT-MAIGNER,Saint-Maigner,63330,63,83,2.7,46.0833
25491,AURIERES,Aurières,63210,63,83,2.91667,45.6833
25492,LAPEYROUSE,Lapeyrouse,63700,63,83,2.86667,46.2167
25493,VIVEROLS,Viverols,63840,63,83,3.88333,45.4333
25494,ESCOUTOUX,Escoutoux,63300,63,83,3.58333,45.8167
25495,TALLENDE,Tallende,63450,63,83,3.13333,45.6667
25496,CHAMPEIX,Champeix,63320,63,83,3.13333,45.5833
25497,LA MONNERIE-LE-MONTEL,Monnerie-le-Montel,63650,63,83,3.6,45.8667
25498,ISSOIRE,Issoire,63500,63,83,3.25,45.55
25499,SAINT-IGNAT,Saint-Ignat,63720,63,83,3.26667,45.9167
25500,MESSEIX,Messeix,63750,63,83,2.55,45.6167
25501,GIAT,Giat,63620,63,83,2.48333,45.8
25502,MENETROL,Ménétrol,63200,63,83,3.13333,45.8667
25503,SURAT,Surat,63720,63,83,3.25,45.9333
25504,ROCHE-CHARLES-LA-MAYRAND,Roche-Charles-la-Mayrand,63420,63,83,3.03028,45.4587
25505,SAINT-MARTIN-DES-OLMES,Saint-Martin-des-Olmes,63600,63,83,3.8,45.5333
25506,TOURZEL-RONZIERES,Tourzel-Ronzières,63320,63,83,3.13333,45.5333
25507,LA CHAULME,Chaulme,63660,63,83,3.94464,45.4667
25508,LUDESSE,Ludesse,63320,63,83,3.11667,45.6167
25509,BLOT-L'EGLISE,Blot-l'Église,63440,63,83,2.95,46.0333
25510,SAUVIAT,Sauviat,63120,63,83,3.55,45.7167
25511,DORE-L'EGLISE,Dore-l'Église,63220,63,83,3.75,45.3833
25512,BAS-ET-LEZAT,Bas-et-Lezat,63310,63,83,3.3,46.0167
25513,SAINT-PARDOUX,Saint-Pardoux,63440,63,83,3.01723,46.0567
25514,MAREUGHEOL,Mareugheol,63340,63,83,3.18333,45.4833
25515,MURAT-LE-QUAIRE,Murat-le-Quaire,63150,63,83,2.73333,45.6
25516,MONTPENSIER,Montpensier,63260,63,83,3.21667,46.0333
25517,PASLIERES,Paslières,63290,63,83,3.5,45.9333
25518,SAINT-ELOY-LES-MINES,Saint-Éloy-les-Mines,63700,63,83,2.83333,46.15
25519,SAINT-REMY-DE-CHARGNAT,Saint-Rémy-de-Chargnat,63500,63,83,3.33333,45.5167
25520,SAINT-PRIEST-BRAMEFANT,Saint-Priest-Bramefant,63310,63,83,3.43333,46.0333
25521,DORAT,Dorat,63300,63,83,3.48333,45.8833
25522,SAINT-BONNET-PRES-ORCIVAL,Saint-Bonnet-près-Orcival,63210,63,83,2.86667,45.7
25523,LASTIC,Lastic,63760,63,83,2.56806,45.7103
25524,TREMOUILLE-SAINT-LOUP,Trémouille-Saint-Loup,63810,63,83,2.56667,45.5
25525,SAINT-GERVAZY,Saint-Gervazy,63340,63,83,3.23333,45.4167
25526,EFFIAT,Effiat,63260,63,83,3.25,46.0333
25527,VOINGT,Voingt,63620,63,83,2.53333,45.8
25528,CHATEAUGAY,Châteaugay,63119,63,83,3.1,45.85
25529,SAINT-CLEMENT-DE-REGNAT,Saint-Clément-de-Régnat,63310,63,83,3.3,46
25530,BEAUREGARD-VENDON,Beauregard-Vendon,63460,63,83,3.1,45.9667
25531,CHANONAT,Chanonat,63450,63,83,3.1,45.6833
25532,LA ROCHE-NOIRE,Roche-Noire,63800,63,83,3.23333,45.7
25533,CREVANT-LAVEINE,Crevant-Laveine,63350,63,83,3.38333,45.9167
25534,MOZAC,Mozac,63200,63,83,3.1,45.8833
25535,PERPEZAT,Perpezat,63210,63,83,2.775,45.6833
25536,BIOLLET,Biollet,63640,63,83,2.68333,46
25537,CEYRAT,Ceyrat,63122,63,83,3.06667,45.7333
25538,AUZELLES,Auzelles,63590,63,83,3.53333,45.6167
25539,LEMPDES,Lempdes,63370,63,83,3.21667,45.7667
25540,MARTRES-SUR-MORGE,Martres-sur-Morge,63720,63,83,3.21667,45.9333
25541,LAPS,Laps,63270,63,83,3.26667,45.6667
25542,CHAMALIERES,Chamalières,63400,63,83,3.06667,45.7833
25543,TEILHET,Teilhet,63560,63,83,2.81667,46.1
25544,FLAT,Flat,63500,63,83,3.3,45.5667
25545,VASSEL,Vassel,63910,63,83,3.31667,45.7667
25546,SAINT-GEORGES-SUR-ALLIER,Saint-Georges-sur-Allier,63800,63,83,3.25,45.7
25547,VERNINES,Vernines,63210,63,83,2.88333,45.6667
25548,MARSAT,Marsat,63200,63,83,3.08333,45.8833
25549,SAINTE-CATHERINE,Sainte-Catherine,63580,63,83,3.48333,45.45
25550,LES PRADEAUX,Pradeaux,63500,63,83,3.3,45.5167
25551,BOUZEL,Bouzel,63910,63,83,3.31667,45.7833
25552,VARENNES-SUR-USSON,Varennes-sur-Usson,63500,63,83,3.3,45.5333
25553,LAQUEUILLE,Laqueuille,63820,63,83,2.73333,45.65
25554,SAINT-REMY-SUR-DUROLLE,Saint-Rémy-sur-Durolle,63550,63,83,3.6,45.8833
25555,LA CELLE,Celle,63620,63,83,2.47611,45.8542
25556,BRENAT,Brenat,63500,63,83,3.31667,45.55
25557,ORCET,Orcet,63670,63,83,3.18333,45.7
25558,LES ANCIZES-COMPS,Ancizes-Comps,63770,63,83,2.8,45.9167
25559,YOUX,Youx,63700,63,83,2.8,46.1333
25560,ARS-LES-FAVETS,Ars-les-Favets,63700,63,83,2.75,46.2
25561,PONTGIBAUD,Pontgibaud,63230,63,83,2.86667,45.8333
25562,MARSAC-EN-LIVRADOIS,Marsac-en-Livradois,63940,63,83,3.73333,45.4833
25563,ORSONNETTE,Orsonnette,63340,63,83,3.3,45.4667
25564,NONETTE,Nonette,63340,63,83,3.28333,45.4833
25565,SAINT-ALYRE-ES-MONTAGNE,Saint-Alyre-ès-Montagne,63420,63,83,3,45.4
25566,LA CROUZILLE,Crouzille,63700,63,83,2.75,46.1833
25567,MARAT,Marat,63480,63,83,3.68333,45.6667
25568,VALZ-SOUS-CHATEAUNEUF,Valz-sous-Châteauneuf,63580,63,83,3.41667,45.4334
25569,PUY-GUILLAUME,Puy-Guillaume,63290,63,83,3.48333,45.95
25570,BLANZAT,Blanzat,63112,63,83,3.08333,45.8333
25571,ESTANDEUIL,Estandeuil,63520,63,83,3.45,45.6833
25572,ENNEZAT,Ennezat,63720,63,83,3.21667,45.9
25573,AYAT-SUR-SIOULE,Ayat-sur-Sioule,63390,63,83,2.9,46.05
25574,TERNANT-LES-EAUX,Ternant-les-Eaux,63340,63,83,3.15,45.4833
25575,GOUTTIERES,Gouttières,63390,63,83,2.76667,46.0667
25576,AULNAT,Aulnat,63510,63,83,3.16667,45.8
25577,SAUXILLANGES,Sauxillanges,63490,63,83,3.38333,45.5667
25578,CHAPPES,Chappes,63720,63,83,3.23333,45.8667
25579,ECHANDELYS,Échandelys,63980,63,83,3.55,45.55
25580,VENSAT,Vensat,63260,63,83,3.18333,46.05
25581,SAINT-SATURNIN,Saint-Saturnin,63450,63,83,3.1,45.65
25582,PONTAUMUR,Pontaumur,63380,63,83,2.68333,45.8667
25583,CHASSAGNE,Chassagne,63320,63,83,3.08333,45.5
25584,SAINT-GERVAIS-SOUS-MEYMONT,Saint-Gervais-sous-Meymont,63880,63,83,3.6,45.6833
25585,SAINT-YVOINE,Saint-Yvoine,63500,63,83,3.23333,45.5833
25586,ROYAT,Royat,63130,63,83,3.05,45.7667
25587,SAINT-JULIEN-LA-GENESTE,Saint-Julien-la-Geneste,63390,63,83,2.73333,46.05
25588,OLLIERGUES,Olliergues,63880,63,83,3.63333,45.6667
25589,BESSE-ET-SAINT-ANASTAISE,Besse-et-Saint-Anastaise,63610,63,83,2.93278,45.5131
25590,LA RENAUDIE,Renaudie,63930,63,83,3.73333,45.7333
25591,GELLES,Gelles,63740,63,83,2.76667,45.7667
25592,MIREFLEURS,Mirefleurs,63730,63,83,3.23333,45.7
25593,VODABLE,Vodable,63500,63,83,3.15,45.5
25594,SALLEDES,Sallèdes,63270,63,83,3.33333,45.65
25595,LE BREUIL-SUR-COUZE,Breuil-sur-Couze,63340,63,83,3.26667,45.4667
25596,VARENNES-SUR-MORGE,Varennes-sur-Morge,63720,63,83,3.18333,45.9333
25597,LA CHAPELLE-MARCOUSSE,Chapelle-Marcousse,63420,63,83,3.1,45.45
25598,DURTOL,Durtol,63830,63,83,3.05,45.8
25599,VOLLORE-VILLE,Vollore-Ville,63120,63,83,3.6,45.7833
25600,MAUZUN,Mauzun,63160,63,83,3.43333,45.7
25601,THIERS,Thiers,63300,63,83,3.56667,45.85
25602,PALLADUC,Palladuc,63550,63,83,3.63333,45.9
25603,ESTEIL,Esteil,63570,63,83,3.36667,45.45
25604,SAINT-AVIT,Saint-Avit,63380,63,83,2.53333,45.8667
25605,CROS,Cros,63810,63,83,2.60167,45.4739
25606,SAINT-FLOUR,Saint-Flour,63520,63,83,3.51667,45.7
25607,BAFFIE,Baffie,63600,63,83,3.81667,45.4667
25608,ANTOINGT,Antoingt,63340,63,83,3.18333,45.5
25609,SAINT-MAURICE,Saint-Maurice,63270,63,83,3.23333,45.6667
25610,ORCIVAL,Orcival,63210,63,83,2.85,45.6833
25611,SAINT-BONNET-PRES-RIOM,Saint-Bonnet-près-Riom,63200,63,83,3.1,45.9333
25612,TREZIOUX,Trézioux,63520,63,83,3.48333,45.7167
25613,SARDON,Sardon,63260,63,83,3.21667,45.9667
25614,SAULZET-LE-FROID,Saulzet-le-Froid,63970,63,83,2.91667,45.6333
25615,SAINT-CIRGUES-SUR-COUZE,Saint-Cirgues-sur-Couze,63320,63,83,3.15,45.55
25616,ESPIRAT,Espirat,63160,63,83,3.33333,45.75
25617,NERONDE-SUR-DORE,Néronde-sur-Dore,63120,63,83,3.53333,45.8
25618,THIOLIERES,Thiolières,63600,63,83,3.7,45.5833
25619,BILLOM,Billom,63160,63,83,3.35,45.7167
25620,PARDINES,Pardines,63500,63,83,3.17334,45.5623
25621,BERGONNE,Bergonne,63500,63,83,3.23333,45.5
25622,MANGLIEU,Manglieu,63270,63,83,3.35,45.6167
25623,CHAMPS,Champs,63440,63,83,3.08333,46.05
25624,TAUVES,Tauves,63690,63,83,2.63333,45.5667
25625,SAINT-SULPICE,Saint-Sulpice,63760,63,83,2.63333,45.65
25626,CHADELEUF,Chadeleuf,63320,63,83,3.18333,45.5833
25627,LES MARTRES-DE-VEYRE,Martres-de-Veyre,63730,63,83,3.19,45.6842
25628,ARTONNE,Artonne,63460,63,83,3.13333,46
25629,VICHEL,Vichel,63340,63,83,3.23333,45.4333
25630,SAINT-MYON,Saint-Myon,63460,63,83,3.11667,46
25631,LEZOUX,Lezoux,63190,63,83,3.38333,45.8333
25632,CEBAZAT,Cébazat,63118,63,83,3.1,45.8333
25633,OLLOIX,Olloix,63450,63,83,3.05,45.6167
25634,SAINT-GERVAIS-D'AUVERGNE,Saint-Gervais-d'Auvergne,63390,63,83,2.81667,46.0333
25635,DORANGES,Doranges,63220,63,83,3.61667,45.4
25636,SAINT-SAUVEUR-LA-SAGNE,Saint-Sauveur-la-Sagne,63220,63,83,3.66667,45.3948
25637,LA CHAPELLE-AGNON,Chapelle-Agnon,63590,63,83,3.63778,45.6334
25638,LARODDE,Larodde,63690,63,83,2.55,45.5333
25639,SAINT-PRIEST-DES-CHAMPS,Saint-Priest-des-Champs,63640,63,83,2.76667,45.9833
25640,OLBY,Olby,63210,63,83,2.88333,45.75
25641,AUBUSSON-D'AUVERGNE,Aubusson-d'Auvergne,63120,63,83,3.61667,45.75
25642,MORIAT,Moriat,63340,63,83,3.26139,45.405
25643,RIS,Ris,63290,63,83,3.5,46
25644,JOZERAND,Jozerand,63460,63,83,3.1,46.0333
25645,LACHAUX,Chaux,63290,63,83,3.59278,45.9939
25646,PICHERANDE,Picherande,63113,63,83,2.78333,45.4667
25647,BROUSSE,Brousse,63490,63,83,3.46667,45.6
25648,ANZAT-LE-LUGUET,Anzat-le-Luguet,63420,63,83,3.05,45.3333
25649,MIREMONT,Miremont,63380,63,83,2.71667,45.9
25650,MOISSAT,Moissat,63190,63,83,3.35,45.7667
25651,LAMONTGIE,Lamontgie,63570,63,83,3.33333,45.4667
25652,GIMEAUX,Gimeaux,63200,63,83,3.08333,45.95
25653,MEDEYROLLES,Medeyrolles,63220,63,83,3.8,45.4
25654,FOURNOLS,Fournols,63980,63,83,3.58333,45.5167
25655,TRALAIGUES,Tralaigues,63380,63,83,2.6,45.9
25656,RANDAN,Randan,63310,63,83,3.36667,46.0167
25657,CHANAT-LA-MOUTEYRE,Chanat-la-Mouteyre,63530,63,83,3.01667,45.8333
25658,BRIFFONS,Briffons,63820,63,83,2.66667,45.7
25659,SAINT-JACQUES-D'AMBUR,Saint-Jacques-d'Ambur,63230,63,83,2.78333,45.9
25660,PULVERIERES,Pulvérières,63230,63,83,2.91667,45.8833
25661,COMPAINS,Compains,63610,63,83,2.93333,45.45
25662,LANDOGNE,Landogne,63380,63,83,2.66667,45.8667
25663,JOB,Job,63990,63,83,3.75,45.6167
25664,CHAVAROUX,Chavaroux,63720,63,83,3.26667,45.85
25665,FERNOEL,Fernoël,63620,63,83,2.45,45.8167
25666,MONTFERMY,Montfermy,63230,63,83,2.81667,45.8833
25667,DAUZAT-SUR-VODABLE,Dauzat-sur-Vodable,63340,63,83,3.1,45.4833
25668,SAINT-JEAN-EN-VAL,Saint-Jean-en-Val,63490,63,83,3.36667,45.5167
25669,ROCHEFORT-MONTAGNE,Rochefort-Montagne,63210,63,83,2.81667,45.6833
25670,MONTAIGUT,Montaigut,63700,63,83,2.80833,46.1833
25671,SAINT-JEAN-D'HEURS,Saint-Jean-d'Heurs,63190,63,83,3.45,45.8167
25672,CULHAT,Culhat,63350,63,83,3.33333,45.8667
25673,LA CELLETTE,Cellette,63330,63,83,2.73333,46.1
25674,PRONDINES,Prondines,63470,63,83,2.68333,45.7667
25675,VIC-LE-COMTE,Vic-le-Comte,63270,63,83,3.25,45.6333
25676,EGLISENEUVE-PRES-BILLOM,Égliseneuve-près-Billom,63160,63,83,3.4,45.7167
25677,SAINT-GENES-DU-RETZ,Saint-Genès-du-Retz,63260,63,83,3.21667,46.0667
25678,GERZAT,Gerzat,63360,63,83,3.15,45.8333
25679,SAINT-BONNET-LES-ALLIER,Saint-Bonnet-lès-Allier,63800,63,83,3.25,45.75
25680,TEILHEDE,Teilhède,63460,63,83,3.06667,45.95
25681,AYDAT,Aydat,63970,63,83,2.98333,45.6667
25682,SAINT-ETIENNE-SUR-USSON,Saint-Étienne-sur-Usson,63580,63,83,3.41667,45.5
25683,SAINT-PIERRE-ROCHE,Saint-Pierre-Roche,63210,63,83,2.83333,45.7333
25684,VISCOMTAT,Viscomtat,63250,63,83,3.67611,45.8284
25685,JUMEAUX,Jumeaux,63570,63,83,3.35,45.4333
25686,SAURET-BESSERVE,Sauret-Besserve,63390,63,83,2.81667,46
25687,TORTEBESSE,Tortebesse,63470,63,83,2.65,45.7333
25688,PERRIER,Perrier,63500,63,83,3.21667,45.55
25689,BULHON,Bulhon,63350,63,83,3.38333,45.9
25690,RIOM,Riom,63200,63,83,3.11667,45.9
25691,BANSAT,Bansat,63570,63,83,3.35,45.4833
25692,YSSAC-LA-TOURETTE,Yssac-la-Tourette,63200,63,83,3.08333,45.9333
25693,CRESTE,Creste,63320,63,83,3.05,45.55
25694,AUBIERE,Aubière,63170,63,83,3.11667,45.75
25695,DURMIGNAT,Durmignat,63700,63,83,2.9,46.1833
25696,SAINT-HILAIRE-LA-CROIX,Saint-Hilaire-la-Croix,63440,63,83,3.05,46.05
25697,VALBELEIX,Valbeleix,63610,63,83,3,45.4667
25698,COLLANGES,Collanges,63340,63,83,3.23333,45.4333
25699,SAINT-ANDRE-LE-COQ,Saint-André-le-Coq,63310,63,83,3.31667,45.9667
25700,EGLISOLLES,Églisolles,63840,63,83,3.88333,45.45
25701,CONDAT-EN-COMBRAILLE,Condat-en-Combraille,63380,63,83,2.56361,45.8525
25702,PESLIERES,Peslières,63580,63,83,3.46667,45.4333
25703,CELLES-SUR-DUROLLE,Celles-sur-Durolle,63250,63,83,3.63333,45.85
25704,VERNET-LA-VARENNE,Vernet-la-Varenne,63580,63,83,3.46667,45.4667
25705,SAINT-PIERRE-LE-CHASTEL,Saint-Pierre-le-Chastel,63230,63,83,2.85,45.8
25706,NEUF-EGLISE,Neuf-Église,63560,63,83,2.9,46.1
25707,LA GODIVELLE,Godivelle,63850,63,83,2.93333,45.3833
25708,CHATEAU-SUR-CHER,Château-sur-Cher,63330,63,83,2.55,46.1167
25709,VOLLORE-MONTAGNE,Vollore-Montagne,63120,63,83,3.68333,45.7833
25710,CHARBONNIERES-LES-VARENNES,Charbonnières-les-Varennes,63410,63,83,2.99972,45.9078
25711,VERTAIZON,Vertaizon,63910,63,83,3.3,45.7667
25712,ISSERTEAUX,Isserteaux,63270,63,83,3.4,45.65
25713,EGLISENEUVE-DES-LIARDS,Égliseneuve-des-Liards,63490,63,83,3.43333,45.5667
25714,GIGNAT,Gignat,63340,63,83,3.23333,45.4833
25715,SAVENNES,Savennes,63750,63,83,2.51667,45.6
25716,BUSSIERES,Bussières,63330,63,83,2.63333,46.0667
25717,NEBOUZAT,Nébouzat,63210,63,83,2.9,45.7167
25718,PLAUZAT,Plauzat,63730,63,83,3.15,45.6167
25719,SAINT-VINCENT,Saint-Vincent,63320,63,83,3.15,45.55
25720,SAINT-JEAN-SAINT-GERVAIS,Saint-Jean-Saint-Gervais,63570,63,83,3.38333,45.4167
25721,BOUDES,Boudes,63340,63,83,3.2,45.4667
25722,CHARBONNIER-LES-MINES,Charbonnier-les-Mines,63340,63,83,3.28333,45.4167
25723,SAINT-BEAUZIRE,Saint-Beauzire,63360,63,83,3.18333,45.85
25724,LISSEUIL,Lisseuil,63440,63,83,2.91667,46.0667
25725,MENAT,Menat,63560,63,83,2.9,46.1
25726,SAINT-BONNET-LE-CHASTEL,Saint-Bonnet-le-Chastel,63630,63,83,3.63333,45.45
25727,PIONSAT,Pionsat,63330,63,83,2.7,46.1
25728,OLMET,Olmet,63880,63,83,3.66139,45.71
25729,CHARENSAT,Charensat,63640,63,83,2.65,45.9833
25730,LA SAUVETAT,Sauvetat,63730,63,83,3.18333,45.6333
25731,LUZILLAT,Luzillat,63350,63,83,3.38333,45.9333
25732,BERTIGNAT,Bertignat,63480,63,83,3.68333,45.6167
25733,SAINT-OURS,Saint-Ours,63230,63,83,2.9,45.85
25734,LE MONESTIER,Monestier,63890,63,83,3.66667,45.5667
25735,EGLISENEUVE-D'ENTRAIGUES,Égliseneuve-d'Entraigues,63850,63,83,2.82722,45.4081
25736,LE BRUGERON,Brugeron,63880,63,83,3.71667,45.7167
25737,BEURIERES,Beurières,63220,63,83,3.77445,45.4395
25738,SAINT-ETIENNE-DES-CHAMPS,Saint-Étienne-des-Champs,63380,63,83,2.58333,45.8333
25739,CHAMPAGNAT-LE-JEUNE,Champagnat-le-Jeune,63580,63,83,3.43333,45.45
25740,LA FORIE,Forie,63600,63,83,3.76667,45.6
25741,SAINT-DONAT,Saint-Donat,63680,63,83,2.71667,45.4667
25742,BEAUMONT,Beaumont,63110,63,83,3.1,45.75
25743,MUROL,Murol,63790,63,83,2.95,45.5833
25744,CLERLANDE,Clerlande,63720,63,83,3.18333,45.9167
25745,HEUME-L'EGLISE,Heume-l'Église,63210,63,83,2.73333,45.7167
25746,SAINT-SANDOUX,Saint-Sandoux,63450,63,83,3.11667,45.6333
25747,SAINT-GERMAIN-LEMBRON,Saint-Germain-Lembron,63340,63,83,3.25,45.45
25748,JOZE,Joze,63350,63,83,3.31667,45.8667
25749,SAUVESSANGES,Sauvessanges,63840,63,83,3.86667,45.3833
25750,GRANDRIF,Grandrif,63600,63,83,3.81667,45.5
25751,BORT-L'ETANG,Bort-l'Étang,63190,63,83,3.43333,45.7833
25752,VOLVIC,Volvic,63530,63,83,3.05,45.8667
25753,SAINT-ELOY-LA-GLACIERE,Saint-Éloy-la-Glacière,63890,63,83,3.57361,45.5609
25754,SAINT-AGOULIN,Saint-Agoulin,63260,63,83,3.13333,46.0333
25755,SAINT-DENIS-COMBARNAZAT,Saint-Denis-Combarnazat,63310,63,83,3.33333,45.9667
25756,SAINT-QUINTIN-SUR-SIOULE,Saint-Quintin-sur-Sioule,63440,63,83,3.06667,46.1
25757,SAINTE-CHRISTINE,Sainte-Christine,63390,63,83,2.83333,46.0667
25758,CHAMPETIERES,Champétières,63600,63,83,3.7,45.5167
25759,AVEZE,Avèze,63690,63,83,2.6,45.6
25760,MEILHAUD,Meilhaud,63320,63,83,3.16667,45.55
25761,CHARNAT,Charnat,63290,63,83,3.43333,45.95
25762,LE CENDRE,Cendre,63670,63,83,3.2,45.7333
25763,POUZOL,Pouzol,63440,63,83,2.96972,46.0906
25764,CHAURIAT,Chauriat,63117,63,83,3.28333,45.75
25765,VERGHEAS,Vergheas,63330,63,83,2.61667,46.0333
25766,LE CHEIX,Cheix,63200,63,83,3.17361,45.9584
25767,MARINGUES,Maringues,63350,63,83,3.33333,45.9167
25768,SAINT-HILAIRE,Saint-Hilaire,63330,63,83,2.63333,46.1083
25769,VERTOLAYE,Vertolaye,63480,63,83,3.7,45.65
25770,SAINT-PIERRE-COLAMINE,Saint-Pierre-Colamine,63610,63,83,3.01667,45.5333
25771,PESSAT-VILLENEUVE,Pessat-Villeneuve,63200,63,83,3.15,45.9333
25772,BRASSAC-LES-MINES,Brassac-les-Mines,63570,63,83,3.33333,45.4
25773,MAZAYE,Mazaye,63230,63,83,2.86667,45.7833
25774,BUXIERES-SOUS-MONTAIGUT,Buxières-sous-Montaigut,63700,63,83,2.85,46.2
25775,RENTIERES,Rentières,63420,63,83,3.1,45.4167
25776,MONT-DORE,Mont-Dore,63240,63,83,2.80889,45.5764
25777,CHATEL-GUYON,Châtel-Guyon,63140,63,83,3.06667,45.9167
25778,MOUREUILLE,Moureuille,63700,63,83,2.91667,46.1667
25779,MONS,Mons,63310,63,83,3.41667,46
25780,LIMONS,Limons,63290,63,83,3.43333,45.9667
25781,PARENTIGNAT,Parentignat,63500,63,83,3.3,45.5333
25782,NESCHERS,Neschers,63320,63,83,3.16667,45.5833
25783,DOMAIZE,Domaize,63520,63,83,3.55,45.6833
25784,VALCIVIERES,Valcivières,63600,63,83,3.8,45.5833
25785,FAYET-LE-CHATEAU,Fayet-le-Château,63160,63,83,3.41667,45.6833
25786,SERMENTIZON,Sermentizon,63120,63,83,3.51667,45.7667
25787,MAYRES,Mayres,63220,63,83,3.7,45.3833
25788,ESPINCHAL,Espinchal,63850,63,83,2.88111,45.3942
25789,SAINT-SAUVES-D'AUVERGNE,Saint-Sauves-d'Auvergne,63950,63,83,2.68333,45.6
25790,SAINT-NECTAIRE,Saint-Nectaire,63710,63,83,3,45.6
25791,VEYRE-MONTON,Veyre-Monton,63960,63,83,3.16667,45.6833
25792,BUSSEOL,Busséol,63270,63,83,3.25,45.6833
25793,CHALUS,Chalus,63340,63,83,3.21667,45.4667
25794,LA MOUTADE,Moutade,63200,63,83,3.15,45.9667
25795,BEAUREGARD-L'EVEQUE,Beauregard-l'Évêque,63116,63,83,3.3,45.8167
25796,LE BROC,Broc,63500,63,83,3.25,45.5
25797,LA ROCHE-BLANCHE,Roche-Blanche,63670,63,83,3.13333,45.7
25798,COMBRONDE,Combronde,63460,63,83,3.08333,45.9833
25799,MEZEL,Mézel,63115,63,83,3.23333,45.75
25800,LEMPTY,Lempty,63190,63,83,3.33333,45.8333
25801,SAINT-BONNET-LE-BOURG,Saint-Bonnet-le-Bourg,63630,63,83,3.61667,45.4333
25802,VILLENEUVE-LES-CERFS,Villeneuve-les-Cerfs,63310,63,83,3.33333,46.0167
25803,NOVACELLES,Novacelles,63220,63,83,3.65,45.4333
25804,VERRIERES,Verrières,63320,63,83,3.05,45.5667
25805,CHASTREIX,Chastreix,63680,63,83,2.75,45.5167
25806,USSON,Usson,63490,63,83,3.35,45.5333
25807,CHARBONNIERES-LES-VIEILLES,Charbonnières-les-Vieilles,63410,63,83,3,46
25808,VILLENEUVE,Villeneuve,63340,63,83,3.2,45.4833
25809,ARCONSAT,Arconsat,63250,63,83,3.7,45.9
25810,VIRLET,Virlet,63330,63,83,2.69806,46.155
25811,MONTCEL,Montcel,63460,63,83,3.05,46.0167
25812,NOALHAT,Noalhat,63290,63,83,3.45,45.9167
25813,CHAMEANE,Chaméane,63580,63,83,3.46667,45.5167
25814,COURPIERE,Courpière,63120,63,83,3.55,45.75
25815,SOLIGNAT,Solignat,63500,63,83,3.18333,45.5167
25816,SAINT-GENES-CHAMPANELLE,Saint-Genès-Champanelle,63122,63,83,3.01667,45.7167
25817,LA CHAPELLE-SUR-USSON,Chapelle-sur-Usson,63580,63,83,3.4,45.4667
25818,SAINT-JEAN-DES-OLLIERES,Saint-Jean-des-Ollières,63520,63,83,3.45,45.65
25819,MALINTRAT,Malintrat,63510,63,83,3.2,45.8167
25820,LA BOURBOULE,Bourboule,63150,63,83,2.75,45.5833
25821,SAINT-HILAIRE-LES-MONGES,Saint-Hilaire-les-Monges,63380,63,83,2.66667,45.8167
25822,MONTAIGUT-LE-BLANC,Montaigut-le-Blanc,63320,63,83,3.1,45.5833
